time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-1.67120562892,-0.594786279866,15.3422780526,6.23760564987,0.239933147615,0.0,-2.63696354354,-0.728180175312,4.25182009016,-0.0108684185717,0.117940168234,0.0,439.9673907652588,439.1445289455572,439.8223216487679,439.07388511069837
2.2200000000000015,-1.83429487085,-0.639374430614,15.599092494,6.23683730514,0.246550425183,0.0,-2.79996694219,-0.758135938173,4.30803899798,-0.016992890082,0.0870493339603,0.0,452.98754525252934,450.5063978812136,450.85983243698934,450.36479777855834
2.2800000000000016,-2.00712420362,-0.685742911145,15.8585467337,6.23593266789,0.252179957533,0.0,-2.96150559898,-0.787550687216,4.33993993068,-0.0114978628351,0.104756422702,0.0,443.45130271342026,444.9109629878894,444.8784024555777,445.3282707249052
2.3400000000000016,-2.19071651699,-0.734064736248,16.123530725,6.23518096624,0.258740748612,0.0,-3.15879501806,-0.823209087028,4.49174837815,-0.0146733612821,0.117224100535,0.0,482.6806907104644,483.63020594349643,483.2931398697731,483.05384329698376
2.4000000000000017,-2.38538107249,-0.784373384161,16.3940824103,6.23491628669,0.265527059695,0.0,-3.33064391667,-0.853770907645,4.52603034194,0.0107339336343,0.10324808769,0.0,449.95048714266755,448.82856163039605,447.45966115689527,449.5236243243817
2.4600000000000017,-2.58969773073,-0.836374450935,16.6637187782,6.23536679421,0.271741536805,0.0,-3.48050616581,-0.879556745563,4.46172352628,0.000118216287624,0.10421927987,0.0,416.93937831946795,417.03434288056684,417.8490317993377,416.9222939058327
2.520000000000002,-2.80425560603,-0.890110332144,16.9334970731,6.23545500503,0.277888873144,0.0,-3.67197174273,-0.911604073117,4.53008606312,0.00404577861211,0.0986751302855,0.0,461.9804279529207,461.5516719008347,461.0465459536981,461.35676967307296
2.580000000000002,-3.03085249978,-0.945834020407,17.2087569858,6.23566298417,0.283698442167,0.0,-3.88175067507,-0.945786740353,4.64418920944,0.00228137774966,0.0928482184271,0.0,477.9364951311934,477.4993999782939,477.1168983638075,476.9820832421477
2.640000000000002,-3.26875562559,-1.00337129175,17.4859463576,6.23693991942,0.289616753338,0.0,-4.04892773742,-0.972051618603,4.59520749001,0.0444583392,0.108237505973,0.0,426.3379041213433,427.65968006326153,425.0588767005732,428.6588932024085
2.700000000000002,-3.51709886935,-1.06250127785,17.7611054979,6.23967651998,0.296256272723,0.0,-4.22980542304,-0.998711575939,4.57631929928,0.0478185551263,0.115103966301,0.0,437.36063404438175,437.94326717078707,437.67466651564274,437.95553788752744
2.760000000000002,-3.77583227946,-1.12309886444,18.03311152,6.24279387437,0.303274473938,0.0,-4.39533456968,-1.02099113528,4.49041413632,0.059156555408,0.120459692879,0.0,415.3228336903529,415.8056782061248,415.4137376261258,416.40888151687517
2.820000000000002,-4.04493207336,-1.18502290304,18.3008628507,6.24627921185,0.310203091607,0.0,-4.57535454702,-1.0428666404,4.43430967938,0.0558643800583,0.102974624388,0.0,427.0800067970263,425.59812965261847,426.79663015981544,426.51798845507346
2.880000000000002,-4.32596580343,-1.24831707915,18.568278169,6.24937764436,0.316417420543,0.0,-4.79300796923,-1.06661765491,4.47868832841,0.0414695545197,0.104740245501,0.0,460.1458074104828,460.2945115535263,461.53824887116315,460.40212191219763
2.940000000000002,-4.62105583672,-1.3130663114,18.8408611564,6.25141628527,0.322524256231,0.0,-5.04383132833,-1.09140889649,4.60606251759,0.0115234729344,0.0950904935378,0.0,488.1885602376052,487.47581338713263,489.774144286574,487.54178562833744
3.000000000000002,-4.92935822113,-1.37907727157,19.1150461616,6.25215530489,0.328156719307,0.0,-5.23354599746,-1.10890164279,4.53315580777,0.0138585674907,0.0913259395861,0.0,426.06851113692915,425.7543454115529,426.65139324669343,426.8506423199417
3.0600000000000023,-5.25025114812,-1.44622366573,19.3879585577,6.25274001396,0.333875807433,0.0,-5.4634205329,-1.12922676132,4.56304119213,-0.000107160206994,0.102294465116,0.0,460.82648037684595,461.7001668937122,461.9793253313034,460.8764956733641
3.1200000000000023,-5.58466927797,-1.51454442604,19.6613916425,6.25233982407,0.340212731191,0.0,-5.68447533989,-1.14813022898,4.55067152696,-0.0249304758467,0.111539752982,0.0,449.5006489278341,450.2589630467277,450.2190462050943,448.20576015498125
3.1800000000000024,-5.931822287,-1.58395015607,19.9320811304,6.25077273052,0.347172038793,0.0,-5.88802166085,-1.16550185405,4.47189338001,-0.0286059548551,0.1236551034,0.0,427.86717983277794,428.91011464832513,429.20275473428717,428.89046204838644
3.2400000000000024,-6.29270094072,-1.65454359984,20.2016997722,6.24889202845,0.354577834082,0.0,-6.14192691716,-1.18774588987,4.51418721246,-0.0374780559089,0.122976170975,0.0,470.7239550762809,470.6842819859941,469.6402974331111,468.9512035244324
